plasmid_id,Plasmid_Length,host_taxonomy,ecosystem,Predicted_PCN,PCN,ecosystem_group,MOBF,MOBT,MOBH,MOBC,MOBQ,MOBP2,MOBP3,MOBV,MOBP1,MOBB,Total_mob_genes
IMGPR_plasmid_3300029114_000003,2572,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.53035734,33.13616364,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029114_000005,5692,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.076150571,20.67480596,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029114_000010,4417,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.799796317,15.44129761,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029114_000011,7100,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.388190425,9.893763014,Human_associated,0,0,0,0,0,0,0,0,0,1,1
IMGPR_plasmid_3300029114_000018,6753,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.720158098,14.18272242,Human_associated,0,0,0,0,1,0,0,0,0,0,1
IMGPR_plasmid_3300029114_000038,2831,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.423485764,29.67615873,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029114_000087,2856,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.302071965,26.16887359,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029114_000092,8357,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.135288877,7.459489908,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029114_000261,7056,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp000436835,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.365374382,9.648024499,Human_associated,0,1,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029115_000001,5072,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.820539783,15.78590897,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029115_000007,5859,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.689226654,13.72028764,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029115_000008,4247,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.116653776,21.57072642,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029115_000013,9041,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.279565462,8.772432998,Human_associated,0,0,0,0,0,0,0,0,0,1,1
IMGPR_plasmid_3300029115_000020,4869,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.911259979,17.37994233,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029115_000050,2849,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.168390352,22.76919352,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029115_000062,127261,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,0.738795707,1.093412914,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029116_000001,5780,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.90314258,17.23134891,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029116_000002,2583,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.407165952,29.17959255,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029116_000004,7294,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.517968413,11.40337252,Human_associated,0,0,0,0,0,0,0,0,0,1,1
IMGPR_plasmid_3300029116_000016,5831,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.868164377,16.60467298,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029116_000039,3732,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__UBA1417 sp003531055,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.386917643,28.57465199,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029116_000063,4584,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.72169975,14.20614693,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029116_000162,6290,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.905850063,5.725121977,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029117_000001,5261,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.957111691,18.24231367,Human_associated,0,0,0,0,1,0,0,0,0,0,1
IMGPR_plasmid_3300029117_000002,5780,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.887064334,16.94056472,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029117_000003,5689,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.042092668,19.94903678,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029117_000004,5728,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.711794062,14.05626317,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029117_000007,3777,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.440165891,30.19213223,Human_associated,0,0,0,0,1,0,0,0,0,0,1
IMGPR_plasmid_3300029117_000009,9062,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.454164286,10.63670453,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029117_000011,12202,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.905609813,5.723506459,Human_associated,0,0,0,0,1,0,0,0,0,0,1
IMGPR_plasmid_3300029117_000012,4159,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.782661872,15.16198488,Human_associated,0,0,0,0,1,0,0,0,0,0,1
IMGPR_plasmid_3300029117_000013,2451,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.35156479,27.54736935,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029117_000015,4218,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.198014528,23.48386987,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029117_000017,3467,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus thermophilus,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.962045571,18.33748754,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029117_000020,2933,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Pseudobutyricicoccus;s__Pseudobutyricicoccus lothianensis,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.466733231,31.03193041,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029117_000033,2660,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.430723518,29.89899064,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029117_000049,2005,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.343535978,27.31908555,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029117_000051,17477,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.507933583,3.517386338,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029118_000003,5780,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.094630572,21.07908041,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029118_000004,5357,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.859590545,16.45437868,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029118_000005,6390,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.589486245,12.32292512,Human_associated,0,0,0,0,0,0,0,0,0,1,1
IMGPR_plasmid_3300029118_000006,4416,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.843546063,16.17656685,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029118_000011,6152,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.794547628,15.35522842,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029118_000012,9360,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.069491749,6.920796343,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029118_000029,4560,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum hallii,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.070392204,20.55035314,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029118_000031,3951,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.034423403,19.78898758,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029118_000042,2850,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.140254069,22.10973758,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029119_000002,6144,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.882010827,16.85013065,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029119_000003,5661,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.760851381,14.81330036,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029119_000009,12088,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.958242128,6.086858317,Human_associated,0,0,0,0,1,0,0,0,0,0,1
IMGPR_plasmid_3300029119_000015,16072,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.555513384,3.737518065,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029119_000019,54222,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,0.940765982,1.561943068,Human_associated,0,0,0,0,0,0,1,0,0,0,1
IMGPR_plasmid_3300029119_000026,5720,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.673073172,13.48441396,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029119_000042,2815,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.431248787,29.91522518,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029119_000100,4013,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-302,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.649729147,13.1502055,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029120_000003,5693,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.213453281,8.147249936,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029120_000009,8135,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.406092487,10.09053993,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029120_000011,4247,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.788622357,15.25860581,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029120_000029,4885,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.815023009,15.69355988,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029120_000043,3046,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.431873093,29.93453176,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029121_000013,6130,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.799452955,15.43565327,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029121_000044,2851,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.189684441,23.28076423,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029121_000062,4560,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.500237486,11.18538747,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029121_000088,32146,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.061886042,1.891819944,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029122_000004,4247,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.131731088,21.91361072,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029122_000005,5351,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.937583863,17.87019821,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029122_000011,5413,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.658365197,13.27293658,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029122_000014,6520,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.437384388,10.44307094,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029122_000049,4646,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.067680651,20.49199739,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029122_000066,2849,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.201577032,23.57124931,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029122_000206,3511,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.280947177,25.6009566,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029123_000008,6402,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.641327502,13.03181852,Human_associated,0,0,0,0,0,0,0,0,0,1,2
IMGPR_plasmid_3300029123_000033,72237,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,0.92531185,1.522654828,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029123_000035,3427,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.375133785,28.22819382,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029123_000043,7591,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.289206798,8.867107966,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029123_000065,2849,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.212851022,23.84983275,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029123_000076,44936,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.070082574,1.915620244,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029123_000326,6259,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.420765009,10.25446579,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029124_000005,5503,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.986530302,18.81680474,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029124_000012,7078,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.429258587,10.35046358,Human_associated,0,0,0,0,0,0,0,0,0,1,1
IMGPR_plasmid_3300029124_000017,8864,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.082007695,7.02055559,Human_associated,0,0,0,0,0,0,0,0,0,1,1
IMGPR_plasmid_3300029124_000024,4882,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.836764411,16.06047545,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029124_000089,2827,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.208156026,23.73343633,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029124_000123,2570,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.365412378,27.94543131,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029124_000293,5959,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.567847377,12.0377289,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029124_000303,3700,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.933893489,17.80068845,Human_associated,0,0,0,0,0,0,0,1,0,0,2
IMGPR_plasmid_3300029125_000004,6390,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.447326534,10.55740705,Human_associated,0,0,0,0,0,0,0,0,0,1,1
IMGPR_plasmid_3300029125_000005,4884,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.827302321,15.89980902,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029126_000004,5265,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.595863627,12.40816201,Human_associated,0,0,0,0,1,0,0,0,0,0,1
