SeqID,Degree,PCN,Plasmid_Length
NZ_CP014073.1,459,1.137461428,151998
NZ_LR890649.1,345,1.139430853,195420
NZ_LR130542.1,461,1.141231604,202379
NZ_CP022125.1,686,1.153534905,187721
NZ_CP118406.1,481,1.156769722,216722
NZ_AP024174.1,590,1.157114781,252273
NZ_LR890565.1,482,1.15819471,228690
NZ_CP021688.1,125,1.161526188,90199
NZ_CP055333.1,362,1.161923704,130013
NZ_CP117724.1,455,1.165767296,172688
NZ_LR890416.1,492,1.166252611,243620
NZ_CP015135.1,603,1.16996284,158741
NZ_LR890485.1,492,1.170630135,244845
NZ_LR890736.1,440,1.173817507,225088
NZ_CP103636.1,565,1.175366087,246341
NZ_CP124828.1,562,1.177235292,211945
NZ_CP056703.1,386,1.183203947,133995
NZ_CP031583.1,513,1.183583185,198719
NZ_CP056596.1,181,1.187922703,76228
NZ_CP024483.1,492,1.189223946,243634
NZ_LR890375.1,492,1.191835186,243634
NZ_CP056131.1,69,1.192587888,78977
NZ_CP026752.1,552,1.192764792,211813
NZ_CP030920.1,131,1.193706577,259094
NZ_LR890186.1,559,1.197090545,239736
NZ_CP018675.1,543,1.19745733,181436
NZ_CP055483.1,261,1.202131161,115642
NZ_CP055554.1,385,1.204277516,219500
NZ_CP056223.1,376,1.208007706,176327
NZ_CP033758.1,327,1.208693064,232752
NZ_CP083791.1,525,1.209330538,271926
NZ_CP069969.1,506,1.21164743,198770
NZ_CP058132.1,420,1.215463853,199458
NZ_CP014649.1,355,1.217671296,133484
NZ_CP024551.1,550,1.22585412,147932
NZ_CP011577.1,590,1.225900461,130719
NZ_LR890617.1,500,1.230629122,269043
NZ_CP069822.1,721,1.242698321,187940
NZ_CP018818.1,371,1.244384983,117755
NZ_CP048802.1,650,1.246662348,141806
NZ_CP068140.1,506,1.252281816,196709
NZ_LR890361.1,589,1.252923829,233670
NZ_CP014121.1,537,1.256147203,200203
NZ_LR890231.1,492,1.261698314,244844
NZ_CP023417.1,406,1.267444438,311641
NZ_CP031809.1,255,1.268677914,233468
NZ_CP031815.1,103,1.272413176,139276
NZ_CP025142.1,492,1.27676102,152230
NZ_CP021710.1,541,1.281474521,214114
NZ_CP103500.1,364,1.282636545,145779
NZ_CP008829.1,480,1.286049479,243824
NZ_CP021951.1,626,1.291953423,181589
NZ_CP024516.1,474,1.30185292,227807
NZ_CP032186.1,576,1.302553931,202373
NZ_CP055405.1,382,1.305419099,110576
NZ_CP103489.1,23,1.311376293,69872
NZ_CP055311.1,548,1.313683035,178153
NZ_LR890680.1,494,1.316949002,243460
NZ_CP024193.1,550,1.317601618,147945
NZ_CP058150.1,380,1.325988588,111966
NZ_CP072458.1,117,1.3295609,111105
NZ_LR890711.1,490,1.334157129,214404
NZ_CP023937.1,538,1.337543305,279104
NZ_CP056692.1,394,1.338149703,109281
NZ_CP056531.1,535,1.342288018,224837
NZ_CP021686.1,664,1.342839616,183376
NZ_CP133352.1,455,1.344379036,170093
NZ_CP024500.1,492,1.344933472,243620
NZ_LR890570.1,496,1.34533247,186641
NZ_CP007729.1,480,1.349197703,243824
NZ_CP070173.1,469,1.350711687,253456
NZ_CP018351.1,566,1.356763071,184940
NZ_CP110968.1,606,1.358528168,161141
NZ_OX359183.1,381,1.361834171,139364
NZ_CP070047.1,541,1.361957366,215306
NZ_LR890447.1,603,1.369366509,158730
NZ_LR890572.1,474,1.373203206,227807
NZ_LR890752.1,116,1.388531512,174054
NZ_CP073789.1,550,1.391778038,225831
NZ_CP056593.1,134,1.39621031,54483
NZ_LR890191.1,494,1.399161985,245649
NZ_CP117854.1,560,1.402667659,198749
NZ_CP103552.1,54,1.405171671,55976
NZ_CP027425.1,563,1.406149116,195881
NZ_CP055510.1,666,1.409852501,333723
NZ_CP069993.1,512,1.415699045,178126
NZ_CP024508.1,469,1.41772028,228353
NZ_CP042482.1,336,1.4189001,216942
NZ_CP110948.1,490,1.423545363,203817
NZ_CP027603.1,606,1.424585538,457578
NZ_CP061405.1,532,1.425373976,162789
NZ_CP070089.1,506,1.428025504,207010
NZ_CP014763.1,348,1.430666245,284894
NZ_CP024565.1,550,1.433006304,147932
NZ_CP024523.1,550,1.43748159,147932
NZ_CP042567.1,257,1.439595483,150626
NZ_LR890472.1,517,1.441784279,177028
NZ_LR890549.1,550,1.445221895,147932
NZ_CP061381.1,377,1.446529429,161774
NZ_OW969660.1,447,1.449132635,165787
NZ_CP023488.1,589,1.454902979,223434
NZ_CP023893.1,648,1.458636505,231294
NZ_CP020069.1,552,1.458641778,213013
NZ_CP008800.1,539,1.463835438,194877
NZ_CP061390.1,399,1.474772179,183887
NZ_CP073628.1,495,1.482831285,247177
NZ_AP025335.1,546,1.486329915,174856
NZ_CP033774.1,492,1.487034168,184336
NZ_CP024530.1,550,1.488917003,147932
NZ_CP110938.1,543,1.497520181,205140
NZ_CP006663.1,371,1.499273049,117755
NZ_CP023943.1,590,1.49933431,196733
NZ_CP046646.1,515,1.500602256,162487
NZ_CP033798.1,331,1.504080962,103835
NZ_CP055884.1,418,1.505213829,137954
NZ_CP120888.1,420,1.511873582,181994
NZ_CP025148.1,549,1.518036331,161986
NZ_CP055327.1,688,1.523372595,215915
NZ_CP042521.1,509,1.524929039,169226
NZ_CP055518.1,380,1.538053415,179839
NZ_OW967519.1,528,1.541365798,195319
NZ_CP032169.1,377,1.543217786,171589
NZ_CP042541.1,262,1.563640552,155361
NZ_CP033627.1,495,1.563754552,184083
NZ_CP055366.1,453,1.564969198,122019
NZ_LR890723.1,460,1.571707799,225937
NZ_AP023455.1,648,1.578192685,185769
NZ_CP069854.1,450,1.591674672,137344
NZ_CP058326.1,542,1.598337065,205144
NZ_CP023875.1,528,1.599934176,262185
NZ_CP015132.1,497,1.608727684,224457
NZ_CP110942.1,542,1.615309787,205144
NZ_AP028049.1,544,1.642043447,173698
NZ_CP040862.1,574,1.644648448,263991
NZ_CP011641.1,600,1.665227957,199444
NZ_CP133347.1,450,1.673706689,175080
NZ_CP069947.1,78,1.674918895,93379
NZ_OW967375.1,505,1.686142865,253358
NZ_CP055317.1,404,1.694345781,151589
NZ_CP110550.1,116,1.725831056,175371
NZ_AP028051.1,546,1.733345014,174856
NZ_CP027049.1,654,1.737787603,170467
NZ_CP026186.1,546,1.767355889,373179
NZ_CP103587.1,444,1.78344425,283924
NZ_AP028042.1,546,1.821691348,175916
NZ_CP023554.1,566,1.843320261,212326
NZ_LR890344.1,492,1.900446812,260491
NZ_CP029448.1,613,1.929825792,204825
NZ_CP007734.1,554,1.937864912,338850
NZ_CP032209.1,528,1.969132511,161618
NZ_CP028952.1,596,1.985823978,451422
NZ_CP021856.1,368,1.999469044,146168
NZ_CP025145.1,489,2.009547498,149158
NZ_CP104452.1,546,2.01800923,138718
NZ_CP070093.1,408,2.046329231,210510
NZ_CP025038.1,566,2.06033463,199686
NZ_CP104838.1,515,2.062448662,189847
NZ_CP089386.1,463,2.143842411,289376
NZ_CP061386.1,410,2.311617786,186866
NZ_LR890392.1,492,2.501988473,244845
NZ_CP048380.1,437,2.506239296,244254
NZ_CP026394.1,177,2.508723412,63725
NZ_CP042495.1,198,2.699515917,178161
NZ_CP103715.1,155,2.82004438,94783
NZ_CP067434.1,211,2.988736903,180050
NZ_CP026179.1,689,2.997759392,237571
NZ_CP056486.1,261,3.048072521,115642
NZ_CP102871.1,174,0.255003917,134407
NZ_CP084771.1,226,0.26501319,224856
NZ_CP050761.1,212,0.350501603,214820
NZ_CP050763.1,188,0.374819812,190597
NZ_CP102878.1,237,0.423082544,222330
NZ_CP023143.1,271,0.477423383,228947
NZ_CP102884.1,237,0.498623132,222331
NZ_CP042898.1,282,0.524280162,215531
NZ_CP056276.1,197,0.53247668,248629
NZ_CP099350.1,290,0.545092211,277375
NZ_CP097364.1,308,0.548307617,269522
NZ_CP100479.1,208,0.550080896,224564
NZ_CP104369.1,328,0.573998206,291810
NZ_CP084875.1,190,0.575486962,199821
NZ_CP043855.1,231,0.575624751,270269
NZ_CP055676.1,283,0.575706545,282651
NZ_CP065174.1,218,0.588138249,216731
NZ_CP128932.1,276,0.596975126,195290
NZ_CP065163.1,220,0.604259128,250975
NZ_CP083642.1,351,0.605594971,298988
NZ_CP118196.1,278,0.615806042,325428
NZ_CP042895.1,343,0.620772309,258004
NZ_CP057312.1,290,0.625468109,277375
NZ_CP092007.1,320,0.627162323,340763
NZ_CP091126.1,342,0.627824142,295330
NZ_CP058672.1,217,0.638941192,242694
NZ_CP032842.1,440,0.666679638,339920
NZ_CP100521.1,212,0.667370214,224507
NZ_CP037875.1,253,0.675515607,247701
NZ_CP116107.1,330,0.684578067,266247
NZ_CP050772.1,227,0.685591192,199036
NZ_AP027927.1,337,0.688772844,234318
NZ_CP050729.1,230,0.692594585,230228
NZ_CP083621.1,351,0.697183384,298988
NZ_CP057358.1,283,0.701577312,285327
NZ_CP008906.1,219,0.707224338,176943
NZ_CP077207.1,351,0.718940785,298988
NZ_CP118568.1,315,0.719393524,315525
NZ_CP029690.1,264,0.723519576,188342
NZ_CP051412.1,297,0.726333498,232583
NZ_CP057314.1,166,0.744990384,194082
NZ_AP024500.1,363,0.755340726,284167
NZ_CP116116.1,217,0.759250384,209927
NZ_CP040806.1,250,0.770438041,204246
NZ_CP057331.1,282,0.777029328,271498
NZ_CP043767.1,357,0.788510086,331049
NZ_CP008825.1,359,0.797095536,282439
NZ_CP050507.1,338,0.801020664,288061
NZ_CP092492.1,275,0.806870494,222126
NZ_CP070903.1,131,0.809832129,173696
NZ_CP051392.1,400,0.810001404,282550
NZ_CP050778.1,199,0.810089429,190811
NZ_CP083644.1,354,0.814214635,298988
NZ_CP051311.1,295,0.840425889,239428
NZ_CP067308.1,251,0.840880639,226468
NZ_CP091030.1,227,0.843175807,229883
NZ_AP024583.1,353,0.851820874,291362
NZ_CP080514.1,258,0.874198149,352141
NZ_CP050780.1,259,0.880806509,239058
NZ_CP090142.1,384,0.882249372,294023
NZ_CP053056.1,299,0.914825146,269824
NZ_CP027144.1,324,0.917565377,328871
NZ_CP094992.1,273,0.921746471,326663
NZ_CP109730.1,324,0.931335968,256678
NZ_CP021463.1,365,0.933119348,352906
NZ_CP080224.1,291,0.93324219,226437
NZ_CP041388.1,360,0.935639705,382325
NZ_CP112981.1,306,0.93842586,322721
NZ_CP027411.1,297,0.94289754,232341
NZ_CP055552.1,349,0.946678775,266524
NZ_CP048776.1,472,0.951231503,311615
NZ_CP039271.1,272,0.951816933,324175
NZ_CP051332.1,399,0.952590165,330859
NZ_CP050784.1,272,0.953608371,255307
NZ_CP051322.1,384,0.956932352,278418
NZ_CP016526.1,267,0.974992674,261310
NZ_AP025641.1,238,0.977634617,255859
NZ_CP051359.1,297,0.978340424,234536
NZ_CP062226.1,371,0.979199167,265014
NZ_CP029142.1,328,0.98591306,340462
NZ_CP016921.1,348,1.002677643,283369
NZ_CP097224.1,283,1.008747431,235390
NZ_CP103752.1,297,1.027411056,246522
NZ_CP031575.1,345,1.03042421,309444
NZ_CP135271.1,344,1.039893204,294358
NZ_CP100683.1,384,1.041516268,262557
NZ_CP060516.1,304,1.052231677,278034
NZ_AP023318.1,172,1.052432258,151734
NZ_CP031567.1,167,1.053921831,159840
NZ_CP069167.1,205,1.056335263,217773
NZ_CP062224.1,373,1.068997077,270696
NZ_CP051345.1,347,1.088649498,277441
NZ_AP023316.1,339,1.112785462,229829
NZ_AP023305.1,151,1.114099941,128709
NZ_AP023310.1,339,1.115798455,229829
NZ_CP008899.1,281,1.129693626,255013
NZ_CP097233.1,348,1.13047235,284698
NZ_CP037959.1,373,1.130639736,278374
NZ_CP012931.1,388,1.138550388,236176
NZ_CP109698.1,348,1.140793034,303280
NZ_AP025654.1,240,1.14237019,256525
NZ_CP044215.1,342,1.146090975,333880
NZ_CP051382.1,297,1.1483418,235025
NZ_CP049968.1,328,1.154339088,230339
NZ_CP043223.1,231,1.158994364,257405
NZ_CP044256.1,357,1.169383448,290830
NZ_CP133343.1,265,1.170190266,292549
NZ_CP100716.1,289,1.176180857,294171
NZ_CP026172.1,215,1.176861205,243967
NZ_CP040382.1,349,1.177988558,317051
NZ_CP044051.1,224,1.178975077,282877
NZ_CP060518.1,234,1.178979189,233305
NZ_CP103665.1,324,1.189297246,271931
NZ_CP090134.1,384,1.196740525,294023
NZ_CP032223.1,183,1.20108615,201149
NZ_LR890313.1,195,1.203007344,201460
NZ_CP042525.1,312,1.207838981,339433
NZ_CP050312.1,338,1.208207232,288096
NZ_CP056528.1,289,1.208417067,244448
NZ_CP100686.1,373,1.225930331,279202
NZ_CP072457.1,279,1.238418244,185386
NZ_CP024497.1,220,1.245053921,212097
NZ_CP042552.1,344,1.259770542,288659
NZ_CP072971.1,319,1.264387132,342015
NZ_CP042506.1,298,1.269660115,357530
NZ_CP100690.1,319,1.284370716,258970
NZ_LR890737.1,216,1.291843384,217238
NZ_CP020068.1,373,1.321018372,276460
NZ_CP120886.1,218,1.330975197,250922
NZ_CP025340.1,185,1.331233883,220023
NZ_CP028929.1,341,1.340750345,283371
NZ_CP133337.1,341,1.349451267,334536
NZ_LR890573.1,220,1.354558213,212097
NZ_CP103680.1,253,1.356435275,361069
NZ_CP024517.1,220,1.358945691,212079
NZ_CP128924.1,339,1.369702682,235972
NZ_CP097238.1,341,1.389903918,283371
NZ_CP011601.1,335,1.428198518,295619
NZ_CP042579.1,313,1.428318142,275807
NZ_CP024501.1,220,1.440146123,212195
NZ_CP083792.1,217,1.445190918,250854
NZ_LR890192.1,216,1.454002689,218183
NZ_CP056587.1,258,1.46101811,394284
NZ_CP019647.1,270,1.461211289,275801
NZ_CP042489.1,346,1.472052839,340181
NZ_CP100745.1,288,1.484723224,299493
NZ_CP030186.1,343,1.511461477,298919
NZ_CP115835.1,285,1.534469495,329489
NZ_CP103684.1,253,1.539442803,398127
NZ_OW995942.1,239,1.587278011,250090
NZ_CP055310.1,264,1.699880352,269564
NZ_CP042494.1,298,1.780575107,357530
NZ_CP029729.1,394,1.79147468,250887
NZ_CP026398.1,221,1.793066173,249238
NZ_CP066512.1,473,1.82822795,479365
NZ_CP117751.1,236,1.877396876,310787
NZ_CP026242.1,328,2.17224555,355789
NZ_CP032179.1,158,2.179993465,260460
NZ_CP114565.1,228,2.202152262,359392
NZ_CP026391.1,310,2.304763776,330021
NZ_OW969876.1,174,2.367977058,264758
NZ_CP072946.1,467,2.401637279,417086
NZ_CP055316.1,261,2.486646859,273344
NZ_CP026208.1,226,2.584705972,298633
NZ_CP026171.1,323,2.586999464,341250
NZ_CP086389.1,169,2.954946524,142329
NZ_CP058810.1,296,3.051827198,205772
NZ_CP090138.1,378,3.412056944,300750
NZ_CP082241.1,224,5.146520894,293328
NZ_CP074702.1,228,6.277407106,219118
NZ_CP068208.1,3,0.255998463,44804
NZ_CP032006.1,22,2.17348367,6464
NZ_CP032267.1,22,14.11237628,3470
NZ_CP077376.1,12,16.74932263,6838
NZ_CP069928.1,450,0.282825936,45379
NZ_CP091023.1,473,0.599692615,87231
NZ_CP082356.1,631,0.718259809,88468
NZ_CP116102.1,667,0.871803302,76416
NZ_CP069982.1,142,0.920190311,116491
NZ_LR130558.1,450,1.043971936,52792
NZ_CP082358.1,631,1.060436772,89947
NZ_CP091046.1,379,1.162300778,79133
NZ_CP028383.1,649,1.182835668,67750
NZ_LR890605.1,558,1.305881915,56756
NZ_CP100533.1,320,1.306626317,67280
NZ_OX637966.1,413,1.367398558,74854
NZ_CP086262.1,593,1.465212873,51013
NZ_LR890511.1,382,1.5206088,44618
NZ_CP023923.1,163,1.660700575,140557
NZ_CP049970.1,711,1.705943926,101847
NZ_CP032205.1,631,1.737077252,70275
NZ_CP014112.1,627,1.75355628,69183
NZ_CP119452.1,563,1.787051624,51197
NZ_CP069531.1,632,1.944230588,68185
NZ_LR898876.1,634,1.967272936,82205
NZ_CP103662.1,572,2.287072355,51731
NZ_LR890715.1,631,2.642301408,70350
NZ_CP135687.1,631,2.707071468,70341
NZ_CP135724.1,631,2.862544457,70302
NZ_CP038299.1,534,3.895906101,70894
NZ_CP135721.1,631,4.000180583,70302
NZ_CP032836.1,494,4.154297605,76772
NZ_CP056880.1,364,4.383578584,107020
NZ_CP082930.1,744,5.013310745,165260
NZ_CP056885.1,364,5.323188787,107020
NZ_CP082076.1,452,6.601815491,72918
NZ_AP023444.1,5,0.256445487,58668
NZ_CP063787.1,12,0.841806674,192899
NZ_CP063789.1,11,0.889405766,92234
NZ_CP064881.1,12,0.894804077,194804
NZ_CP064884.1,8,0.989355848,77766
NZ_CP046712.1,1,1.965328348,40105
NZ_CP076560.1,3,0.257743616,56747
NZ_CP033449.1,6,1.117077401,80181
NZ_CP045413.1,4,1.834752052,60595
NZ_CP045395.1,4,1.884376457,60597
NZ_CP048284.1,215,0.262096707,288152
NZ_CP048283.1,171,0.274676351,298312
NZ_CP125645.1,168,0.295161718,293100
NZ_CP125648.1,122,0.308107976,216650
NZ_CP125644.1,262,0.355049231,326235
NZ_CP048499.1,234,0.372671351,386412
NZ_CP119865.1,306,0.420369485,544190
NZ_CP125642.1,277,0.431891241,559700
NZ_CP048504.1,234,0.437944899,386412
NC_023146.1,141,0.442085432,220701
NZ_CP058527.1,262,0.449915336,520191
NC_007488.2,41,0.455921054,114179
NZ_CP053442.1,170,0.458739028,261950
NZ_CP125641.1,276,0.459928007,654550
NZ_CP048530.1,234,0.476905576,386412
NZ_CP067171.1,68,0.482523653,190534
NZ_CP048494.1,234,0.509909795,386412
NZ_CP053443.1,225,0.510604471,260097
NZ_CP119538.1,309,0.521094231,542870
NZ_CP086233.1,211,0.531043363,1795699
NZ_CP048282.1,261,0.53244698,548709
NZ_CP048541.1,234,0.542300141,386412
NZ_CP115897.1,110,0.545404394,277859
NZ_CP072139.1,83,0.555882975,184677
NZ_CP020440.2,110,0.578858168,227674
NZ_CP048510.1,234,0.590284829,386412
NZ_CP067126.1,207,0.601452205,402633
NZ_CP100444.1,275,0.607553824,1754053
NZ_CP119418.1,309,0.614685404,542869
NZ_CP048520.1,262,0.615543072,520191
NZ_CP048560.1,228,0.619363695,343831
NZ_CP067125.1,204,0.623476584,429813
NZ_CP048281.1,291,0.623539251,727585
NZ_CP048545.1,234,0.625608692,386412
NZ_CP048534.1,234,0.631587219,386412
NZ_CP132056.1,291,0.661911998,560999
NZ_CP048591.1,234,0.670622383,386412
NZ_CP048475.1,234,0.670655503,386412
NZ_CP048571.1,234,0.671915476,386412
NZ_CP048566.1,233,0.674675829,387908
NZ_CP125653.1,268,0.680393877,540617
NZ_CP048515.1,234,0.685610169,386412
NZ_CP044082.1,146,0.693924367,274662
NZ_AP027374.1,72,0.698335105,293186
NZ_CP125651.1,266,0.720661483,659089
NC_013924.1,4,0.73133167,254950
NZ_CP102773.1,264,0.737382328,580662
NZ_CP134725.1,205,0.743786579,574725
NZ_CP053441.1,252,0.746291268,492830
NZ_CP044989.1,168,0.74727728,380021
NZ_CP048479.1,234,0.753821937,386412
NZ_CP066361.1,336,0.765007693,1580177
NZ_CP062115.1,102,0.768255853,170880
NZ_CP072154.1,216,0.768541526,332678
NZ_CP048483.1,234,0.774636431,386412
NZ_CP033448.1,92,0.782682187,144732
NZ_CP125639.1,264,0.78380563,631455
NC_014918.1,162,0.785322824,425539
NZ_CP116702.1,303,0.791347861,565096
NZ_CP079857.1,309,0.79753763,542868
NZ_CP020331.1,289,0.799018232,593079
NZ_CP098804.1,278,0.79919424,767332
NZ_CP134729.1,235,0.799381089,519021
NZ_CP033452.1,113,0.810798547,187167
NZ_CP056049.1,280,0.814517749,514751
NZ_CP102590.1,251,0.815360912,1442636
NZ_CP067131.1,223,0.818874187,449297
NZ_CP141054.1,274,0.822145768,653815
NZ_CP115896.1,241,0.823384309,527820
NZ_CP072889.1,214,0.82449394,1186145
NZ_CP067132.1,218,0.828929946,420573
NZ_CP125638.1,275,0.831643942,652849
NZ_CP077368.1,213,0.833419528,511735
NZ_CP067130.1,276,0.842348689,599725
NZ_CP065021.1,332,0.847955362,1514798
NZ_CP086134.1,233,0.849223022,555522
NZ_CP014127.2,220,0.866184488,470309
NZ_CP116732.1,277,0.867972429,735041
NZ_CP120364.1,300,0.87986122,1543136
NZ_CP124735.1,208,0.88144018,335580
NZ_CP025062.1,266,0.889850483,424198
NZ_CP055270.1,288,0.891085004,436826
NZ_CP056044.1,280,0.891482617,514751
NZ_CP066358.1,304,0.893884329,1719217
NZ_CP046723.1,241,0.894385602,563807
NZ_CP120366.1,318,0.896869509,1418903
NZ_CP134720.1,245,0.913582005,555281
NZ_CP123845.1,290,0.916382849,463796
NZ_CP065022.1,306,0.921936526,1716787
NZ_CP054391.1,302,0.924769161,1664490
NZ_CP140300.1,307,0.934863244,1657699
NZ_CP134754.1,245,0.940651869,555257
NZ_CP120216.1,323,0.940883856,605495
NZ_CP058536.1,206,0.946038467,337786
NZ_CP031650.1,230,0.946356544,520959
NZ_CP059091.1,238,0.946366054,557771
NZ_CP020399.1,259,0.949314612,550288
NZ_CP134745.1,207,0.949956895,569248
NZ_CP141053.1,282,0.950864335,1730091
NZ_CP123849.1,322,0.956107331,628949
NZ_CP134750.1,230,0.969664281,575199
NZ_CP044079.1,244,0.972270426,363819
NZ_CP067073.1,314,0.972279938,1068678
NZ_CP104696.1,207,0.973474867,585023
NZ_CP046066.1,271,0.975678475,1847800
NZ_CP072149.1,216,0.977400778,332678
NZ_CP046163.1,271,0.977735152,1848698
NZ_CP128216.1,309,0.977812454,542869
NZ_CP072173.1,299,0.979171877,1332287
NZ_CP067072.1,299,0.983314474,1332287
NZ_CP134762.1,226,0.986412921,571710
NZ_CP086114.1,161,0.987012426,328999
NZ_CP117266.1,206,0.988825142,304177
NZ_CP104765.1,211,0.98883062,1144253
NZ_CP048034.1,221,0.989246347,513383
NZ_CP117418.1,268,0.990484404,1319841
NZ_CP122321.1,240,0.994771123,582658
NZ_CP033444.1,87,0.997795043,155073
NZ_CP110833.1,293,0.998068294,611263
NZ_CP021795.1,310,0.998386494,1700327
NZ_CP072158.1,217,0.998631802,333441
NZ_CP021799.1,305,0.999392911,1680729
NZ_CP072174.1,314,1.003044971,1068678
NZ_CP072138.1,330,1.003755577,1007991
NZ_CP045356.1,271,1.003902448,1848699
NZ_CP045335.1,263,1.004232151,539584
NZ_CP045385.1,237,1.007329492,811101
NZ_CP122325.1,253,1.00755635,541337
NZ_CP134758.1,229,1.007868549,537957
NZ_CP062113.1,274,1.008278643,560213
NZ_CP054392.1,314,1.010360351,1383549
NZ_CP134734.1,199,1.011411085,612559
NZ_CP045329.1,260,1.012044746,538462
NZ_CP064935.1,330,1.01248496,1111454
NZ_CP045345.1,260,1.016036299,538462
NZ_CP098801.1,325,1.017147589,1441560
NZ_CP058639.1,235,1.018725218,926330
NZ_CP034470.1,225,1.022538627,613013
NZ_CP045381.1,217,1.025163556,418081
NZ_CP072144.1,216,1.025478063,335820
NZ_AP024326.1,264,1.030482441,1015131
NZ_CP134738.1,223,1.033279248,547579
NZ_CP132303.1,304,1.033511722,1465988
NC_013744.1,213,1.037308359,698495
NZ_CP045351.1,230,1.041819827,1317907
NZ_CP063167.1,310,1.044624178,2479635
NC_014633.1,244,1.046025231,961624
NZ_CP117264.1,234,1.046911183,339618
NZ_CP033436.1,134,1.050903595,198588
NZ_AP024325.1,290,1.052930396,1684880
NZ_CP053440.1,303,1.055083713,971705
NZ_CP085528.1,299,1.060616223,1645902
NZ_CP034475.1,225,1.064323342,613013
NZ_AP024327.1,276,1.067907478,671923
NZ_CP125637.1,314,1.071492728,1334842
NZ_CP028037.1,152,1.072240876,390026
NZ_CP046333.1,278,1.073404153,2586495
NZ_CP086109.1,112,1.07672597,307911
NZ_CP007046.1,283,1.079744856,667306
NZ_CP065362.1,227,1.080039387,511666
NZ_CP072165.1,216,1.080398951,332684
NZ_CP132317.1,307,1.090491437,1712903
NZ_CP049159.1,254,1.096918118,734052
NZ_CP024582.1,260,1.100036495,382413
NZ_CP007047.1,265,1.100727981,518052
NZ_CP064934.1,245,1.100921214,413456
NZ_CP045339.1,265,1.105513762,1722714
NZ_CP049318.1,292,1.107197844,1831039
NZ_CP021798.1,315,1.115467918,1363628
NZ_CP064933.1,254,1.117744308,352110
NZ_CP123840.1,316,1.119970978,659230
NZ_CP012748.1,284,1.122482722,2555069
NZ_CP090580.1,254,1.129195271,657971
NZ_CP072143.1,127,1.129638321,364788
NZ_CP085527.1,332,1.130625038,1217792
NZ_CP007050.1,117,1.135412637,259408
NZ_CP021794.1,343,1.14237385,1433621
